10000.0,100.0,10000.0,2.59,47.114,2.242
20000.0,89.286,17857.45,5.358,89.65,25.905
30000.0,60.913,18273.85,5.523,92.254,73.772
40000.0,46.232,18493.05,5.603,93.515,150.973
50000.0,37.294,18647.31,5.651,94.289,262.579
60000.0,31.263,18758.26,5.686,94.849,414.554
70000.0,26.913,18838.89,5.709,95.205,612.132
80000.0,23.629,18902.88,5.73,95.548,862.613
90000.0,21.064,18957.6,5.748,95.819,1170.179
100000.0,18.99,18989.29,5.76,96.001,1540.638
